login; location; place; followers; contributions; stars; user_stars; language
LuqueDaniel;Córdoba - Spain;Córdoba;4;75;25;77;Python
mariomnts;Spain;España;7;75;0;17;JavaScript
kuassivi;España;España;1;75;19;4;Java
dec;Madrid, España;Madrid;1;75;0;2;JavaScript
lances101;Spain;España;4;75;5;5;C#
domingoesteban;Madrid, Spain;España;2;75;0;0;Ruby
rojo2;Madrid;Madrid;1;75;6;6;JavaScript
gamezdaniel;Madrid;Madrid;1;75;0;0;Python
own3dh2so4;Madrid;Madrid;3;75;2;1;Java
rocapal;Spain;España;12;75;17;4;Java
deonvdv;Cadiz, Spain;Cádiz;0;75;0;0;JavaScript
JaimeToca;Madrid;Madrid;3;75;2;91;Java
tmas0;Mallorca;Baleares;4;74;8;4;PHP
mmoreno-cart;Lausanne / Vitoria-Gasteiz;Álava;3;74;0;0;CSS
rolmovel;Madrid, Spain;Madrid;2;74;1;2;Java
helloDCL;Ourense;Orense;2;74;0;33;Shell
igmoweb;Madrid;Madrid;9;74;4;5;PHP
PedroEscudero;Barcelona;Barcelona;0;74;0;0;CSS
terox;Alcoi, Alicante, Spain;Alicante;18;74;12;647;JavaScript
rub0;Madrid;Madrid;1;74;0;1;C
MarcoGracia;Spain;España;1;74;0;0;Java
enriquecs;Madrid;Madrid;0;74;0;0;
nocejo;Spain;España;0;74;8;0;Perl
franciscoj;Barcelona (Spain);Barcelona;42;74;10;39;Ruby
Swyter;Spain;España;3;74;1;195;C
jcchavezs;Barcelona - Spain;Barcelona;5;74;22;6;PHP
dgaubert;Madrid (Spain);Madrid;9;74;15;75;JavaScript
CNTRS;Murcia;Murcia;2;74;0;19;JavaScript
xurxof;Vigo;Pontevedra;1;74;1;5;Python
davilovick;Sevilla;Sevilla;6;74;0;5;Shell
ibaca;Málaga, España;Málaga;7;74;16;231;Java
manuelprg;Málaga;Málaga;0;74;0;0;CSS
dmiro;Barcelona, Spain;Barcelona;9;74;2;116;Python
benigala;seville - spain;Sevilla;0;74;0;0;
hiperion;Toledo, Spain;Toledo;4;74;3;52;Java
cicampemu;Barcelona;Barcelona;1;73;0;19;PHP
carvilsi;Puerto de Sagunto, Valencia, Spain;Valencia;8;73;3;61;JavaScript
javsalgar;Seville, Spain;Sevilla;0;73;0;0;CMake
albertobeiz;Sevilla, Spain;Sevilla;9;73;0;1;JavaScript
manuellunaperez;Dos Hermanas (Sevilla);Sevilla;9;73;0;0;Python
f-guitart;Lleida;Lleida;3;73;0;0;Python
oscarbelmon;Castellón de la Plana;Castellón;1;73;0;8;Java
cosmopaco;Spain;España;3;73;18;29;Arduino
rlbisbe;Spain;España;12;73;19;14;C#
leopaglia;Lomas de Zamora, Buenos Aires;Zamora;0;73;2;1;C
mabujo;Marbella, Spain;España;3;73;30;53;PHP
dodero;Cádiz;Cádiz;3;73;0;3;CSS
maketheking;Zaragoza;Zaragoza;2;73;1;3;HTML and Java
espectalll123;Toledo, Spain;Toledo;5;73;3;21;JavaScript
danielfdzperez;Madrid;Madrid;17;73;1;3;C++
rsanchezbalo;Madrid;Madrid;18;73;0;9;PHP
jorgifumi;Madrid;Madrid;0;73;0;1;JavaScript
dandelea;Sevilla;Sevilla;1;73;0;1;Java
rafalopez79;Vigo, Spain;Pontevedra;1;73;0;6;JavaScript
oscarpg41;Madrid. Spain;Madrid;0;73;0;0;JavaScript
DavidPizarro;Alcobendas, Madrid;Madrid;43;73;1067;16;Java and Shell
josetesan;Madrid, Spain;Madrid;1;73;0;5;Java
tnotstar;Colmenar Viejo, Madrid, Spain;Madrid;8;73;1;497;Python
atl3tico;Madrid <1939;Madrid;0;73;0;2;JavaScript
jjprada;Madrid, Spain;Madrid;1;73;0;0;Java
sgmonda;Madrid (Spain);Madrid;10;73;140;60;JavaScript
Ereza;Barcelona, Catalonia;Barcelona;32;73;949;19;Java
cris7ian;Barcelona, Spain;Barcelona;6;73;7;36;JavaScript
felixcarmona;Barcelona (Spain);Barcelona;20;73;17;18;Python
masylum;Barcelona;Barcelona;121;73;1077;193;JavaScript
nestormh;Tenerife, SPAIN;Tenerife;2;73;3;0;C++
ayrad;Spain, Tarragona;Tarragona;0;73;1;2;JavaScript
moriorgames;Barcelona;Barcelona;0;73;2;3;ApacheConf
renderdani;Barcelona;Barcelona;0;73;0;0;
danielurdas;Barcelona;Barcelona;0;73;0;1;HTML
hobti01;Spain;España;1;72;0;0;Shell
GNURub;España, Ibiza;España;5;72;13;130;JavaScript
Joselarcu;Spain;España;3;72;0;1;CSS
nkm;Madrid, Spain;España;4;72;36;545;JavaScript
jorgesanzx;Madrid;Madrid;11;72;0;12;CSS
molocohb;Granada, Spain;Granada;4;72;0;0;CSS
Jick9536;Granada;Granada;2;72;2;0;Java
JaviRubio;Granada;Granada;2;72;3;1;Python
jmendiara;Huesca, Spain;Huesca;15;72;78;173;JavaScript
MartinPJorge;Madrid;Madrid;9;72;0;6;Java
josecolella;Madrid;Madrid;21;72;6;142;Python
gllortc;Tarragona (Catalonia);Tarragona;0;72;2;2;CSS
pablocastilla;Seville, Spain;Sevilla;7;72;26;4;C#
Yeagob54;Barcelona;Barcelona;1;72;0;0;C#
hanirok;Barcelona;Barcelona;0;72;0;0;
guiem;Barcelona;Barcelona;0;72;1;4;Python
rcoedo;A Coruña;Coruña;4;72;7;3;Java
raulferras;Barcelona;Barcelona;7;72;64;302;JavaScript
sergius02;Asturias, Spain;Asturias;4;72;0;1;Java
iglezh;Oviedo, Spain;Asturias;0;72;0;1;C++
epicleptico;Vigo, Spain;Pontevedra;4;72;2;84;JavaScript
dhuertas;Barcelona;Barcelona;8;72;37;34;JavaScript
jaspermdegroot;Barcelona, Spain;Barcelona;69;72;0;55;JavaScript
ricgu8086;Alcalá de Henares, Madrid, Spain;Madrid;1;72;0;0;Python and C++
Mandros7;España;España;0;72;0;0;XML
jesusenlanet;Madrid / Spain;España;2;72;1;0;Python
vitongos;España;España;6;72;0;0;Shell
rickyah;Barcelona;Barcelona;10;71;117;50;C#
Arrogance;Spain;España;10;71;4;88;PHP
RNogales94;Granada, Spain;Granada;15;71;2;12;Java
kanor1306;Asturias, Spain;Asturias;3;71;0;0;JavaScript
MiguelHidalgo1991;Almendralejo;Badajoz;3;71;0;0;Java
marionety;Alicante, Spain;Alicante;7;71;3;214;Java
txapelgorri;Bilbao;Bilbao;2;71;0;9;
electronicadivertida;Molina Segura, Murcia, España;Murcia;1;71;11;0;Arduino
dealfonso;Valencia;Valencia;0;71;0;6;Ruby and HTML
jlopezr;Barcelona;Barcelona;12;71;4;3;JavaScript
tsunehito;Barcelona, Spain;Barcelona;2;71;0;0;C
kesar;Palma de Mallorca, Spain;Baleares;20;71;30;14;PHP
Yagogon;España;España;0;71;0;1;Objective-C
unaipme;Ordizia, Gipuzkoa;Donostia;2;71;0;0;Java
AndreMart;Palmas Tocantins;Las Palmas;6;71;1;2;JavaScript
fermonas;Las Rozas de Madrid;Madrid;1;71;0;0;
oscargdd;Madrid;Madrid;3;71;2;6;CSS and JavaScript
cjgb;Madrid;Madrid;11;71;14;1;Shell
marhs;Madrid, Spain;Madrid;8;71;7;14;Python
mariahelenarod;España;España;2;71;3;3;JavaScript
phobus;España;España;0;71;2;11;JavaScript
admachin;Madrid;Madrid;1;70;0;1;
xavileon;Barcelona, Spain;Barcelona;1;70;1;7;Shell
bcndanos;Barcelona;Barcelona;2;70;15;17;Rust
JAT91011;Barakaldo, Vizcaya, Spain;Bilbao;1;70;0;2;Java
jacoboqc;Vigo;Pontevedra;1;70;0;17;Java
NyoronSheppard;Alicante;Alicante;2;70;2;1;C#
intuitivepixel;Spain;España;8;70;39;67;JavaScript
Dokman;Spain,Girona,Arbúcies;Gerona;11;70;3;157;Shell
dianaberenguer;España;España;8;70;1;0;Ruby
franchojavilondo;Spain;España;0;70;0;0;CSS
igutierrezrod;España;España;0;70;0;0;Java
espencer;Madrid, Spain;Madrid;11;70;4;30;Python
PaytonZ;Complutense University of Madrid;Madrid;5;70;0;6;C
arojascastro;Barcelona;Barcelona;1;70;1;17;HTML
orestes;Barcelona;Barcelona;7;70;1;127;JavaScript
Naimikan;Barcelona, Barcelona;Barcelona;0;70;0;0;JavaScript
kikeacedo;Madrid;Madrid;3;70;1;1;HTML
idiazroncero;Madrid, Spain;Madrid;2;70;1;28;CSS
nellicus;Barcelona;Barcelona;6;70;1;33;Ruby
SergioXp;Sevilla;Sevilla;3;70;0;0;Makefile
igorline;Barcelona;Barcelona;0;70;3;16;Python
AngelitoJ;Spain;España;5;70;3;2;Haskell
nochemax;Cadiz España;Cádiz;1;70;3;3;Arduino
tuticfruti;Spain;España;2;70;0;17;JavaScript
natxo-kodify;Barcelona;Barcelona;1;70;2;0;PHP
alu0100614220;Tenerife;Tenerife;0;69;0;0;CSS
rubenhortas;Lugo ⊕ A Coruña (Galiza, Spain);Coruña;7;69;5;9;Python
juangpc;Madrid, Spain;Madrid;0;69;1;3;Matlab
abasallo;Madrid;Madrid;3;69;0;3;Groovy
devaddiction;Madrid;Madrid;12;69;12;87;PHP
cprecioso;Valencia, Spain;Valencia;7;69;3;42;Ruby
chemacortes;Zaragoza, Spain;Zaragoza;6;69;0;146;Scala
fidoboy;Spain, Europe;España;1;69;1;16;JavaScript
kalanda;Spain;España;6;69;9;65;JavaScript
maryampashmi;spain;España;2;69;2;4;JavaScript
javierarques;Valencia;Valencia;17;69;3;66;JavaScript
cdelaorden;Madrid, Spain;Madrid;6;69;0;17;JavaScript and CSS
DavidVazGuijarro;Badalona, Barcelona, Spain;Barcelona;13;69;4;0;Makefile
easanles;A Coruña;Coruña;0;69;0;1;ApacheConf
xpadro;Barcelona;Barcelona;50;69;86;0;Java
juanluramirez;Sevilla;Sevilla;0;69;0;0;Python
FernandoGaliay;Sevilla, España.;Sevilla;0;69;2;12;Java
penyaskito;Sevilla, Spain;Sevilla;82;69;20;115;PHP
pedropena;Jaén, Spain;Jaén;6;69;13;5;C
MikelDelTio;Bilbao;Bilbao;0;69;5;2;Java and JavaScript
tunelko;Asturias;Asturias;18;69;35;34;JavaScript
bumxu;Almería, Spain;Almería;4;69;30;25;JavaScript
jgallud;Albacete;Albacete;5;69;2;0;JavaScript
tatjam;Spain;España;1;68;3;2;C#
ShinFDuran;Málaga (Spain);Málaga;0;68;0;0;JavaScript
Mangu93;Malaga, Andalusia.;Málaga;5;68;2;30;Java
ilagev;Madrid;Madrid;0;68;1;0;Java and Batchfile
rperezb;Valladolid;Valladolid;9;68;0;0;
pdorgambide;Pontevedra Spain;Pontevedra;0;68;5;45;JavaScript
jjbier;A Coruña;Coruña;0;68;0;8;PHP
cristobalcl;España;España;0;68;0;40;Shell
terceranexus6;Spain;España;7;68;8;28;HTML
jonnyjava;Valencia;Valencia;5;68;1;10;JavaScript
david-romero;Seville, Spain;Sevilla;0;68;0;1;Java
laudisa93;Sevilla;Sevilla;2;68;0;0;Python
MrSuid;Cáceres, Spain;Cáceres;15;68;1;63;Java
IGZgustavomarin;Madrid;Madrid;2;68;0;28;JavaScript
alexandergg;Madrid(Spain);Madrid;0;68;0;0;CSS
almudenaris;Madrid, Spain;Madrid;5;68;1;10;Java
ricardodejuan;Madrid, Spain;Madrid;2;68;4;5;Java
Vidimensional;Barcelona. Spain;Barcelona;5;68;11;6;Python
enricruiz;Barcelona;Barcelona;11;68;7;132;Ruby
xbelanch;Barcelona;Barcelona;7;68;21;94;Haxe
xxjcaxx;Canals, Valencia (Spain);España;2;68;0;0;Python
p3drosola;Barcelona, Spain;Barcelona;35;68;206;84;JavaScript
naulacambra;Barcelona;Barcelona;4;68;1;3;CSS
juliantoledo;Spain;España;18;68;0;8;
JuanfranRobles;Granada (España);Granada;1;68;0;0;Java
peter6006;España;España;0;68;0;0;Java
groteck;spain;España;19;68;29;28;Ruby
MithrandirCraft;Spain;España;2;67;7;1;
manumora;Mérida, Spain;Badajoz;0;67;3;6;Python
asiersarasua;Gasteiz;Álava;3;67;0;0;Shell
franckalbinet;Bayonne, Basque country, France;Euskadi;2;67;0;3;JavaScript
bison92;Cantabria;Cantabria;1;67;0;0;C#
juanarcadio;Universidad de Murcia;Murcia;0;67;1;2;Java
ervitis;Madrid;Madrid;2;67;4;0;Java
GinesOrtiz;Barcelona;Barcelona;2;67;3;0;JavaScript
ToniChaz;Spain - Madrid;Madrid;0;67;0;6;JavaScript
fadado;Barcelona;Barcelona;0;67;1;0;Shell
opsidao;Barcelona, Spain;Barcelona;11;67;5;146;Ruby
martin-azpillaga;Barcelona;Barcelona;0;67;3;3;TeX
lurbas;Barcelona, Spain;Barcelona;12;67;140;77;Java
lukasappelhans;Barcelona;Barcelona;7;67;2;23;Ruby
gopalkoduri;Barcelona;Barcelona;8;67;13;12;Python
fresus;Madrid;Madrid;10;67;1;273;Shell
missweb;Madrid - España;Madrid;0;67;0;0;JavaScript and CSS
m-alarcon;Madrid;Madrid;1;67;0;0;Makefile
agustinsantos;Madrid, Spain;Madrid;3;67;3;1;C#
inacho;Salamanca, Spain;Salamanca;7;67;132;89;PHP
bergacat1;España;España;4;67;0;0;CSS
joseallones;Spain;España;0;67;1;11;HTML
KiwiPlus;Spain;España;12;67;0;1;JavaScript
SergioRodriguezRuiz;España;España;0;67;0;12;JavaScript
dasouza;Arrecife, Spain;España;5;67;0;114;PHP
recompila;Spain;España;0;67;0;2;Visual Basic
juliome10;Galiza;Galicia;12;67;119;9;Java
gentooza;Spain;España;0;67;1;4;Shell
javisr;Sevilla;Sevilla;5;67;3;7;JavaScript
lynxpardina;Salamanca, Spain;Salamanca;1;67;0;2;CSS
aanton;Madrid, Spain;Madrid;2;66;1;75;PHP
pervouchine;Barcelona, Spain;Barcelona;1;66;12;1;Perl
jmmauricio;Sevilla, Spain;Sevilla;3;66;0;2;Python
StrongeLeeroy;Donostia - San Sebastián;Donostia;5;66;11;7;JavaScript
tomasorti;Spain;España;1;66;0;0;Shell
alvr;España;España;1;66;0;2;Visual Basic
juancerezo;Spain;España;0;66;0;3;JavaScript
rvilalta;Spain;España;2;66;0;2;Shell
alejandroav;Spain;España;0;66;0;0;Java
felipem775;Spain;España;3;66;1;48;JavaScript
drkameleon;Granada, España;Granada;10;66;36;22;Shell
eldelacajita;Madrid;Madrid;6;66;0;19;
polcolomer;Barcelona;Barcelona;5;66;5;4;Makefile
eloipoch;Barcelona;Barcelona;15;66;3;197;PHP
desko27;Barcelona (Spain);Barcelona;1;66;1;59;Python
CorinaV;Barcelona, Spain;Barcelona;1;66;0;0;CSS
rliuzzi;Barcelona, Spain;Barcelona;7;66;2;10;Java
rlopc;Granada;Granada;3;66;0;0;R
josearcosaneas;Granada;Granada;0;66;0;0;JavaScript
hanbzu;Bilbao;Bilbao;2;66;3;28;JavaScript
funihao;Tudela (Navarra) Spain;Navarra;1;66;0;2;JavaScript
ricardpanades;Catalunya;Catalunya;1;66;1;34;CSS and HTML
r0i;Hellin, Albacete, España;Albacete;7;66;0;0;Makefile
javier-cabezas;Barcelona, Spain;España;0;66;5;8;C++
peripecio;Madrid (Spain);Madrid;3;65;0;9;JavaScript
kingoodie;Sevilla;Sevilla;1;65;2;5;Python
andresgomezfrr;Sevilla;Sevilla;5;65;0;10;Java
maeganburke;Barcelona, Spain;Barcelona;12;65;0;0;Ruby
aristoteles-nunez;Huajuapan de León, Oaxaca;León;0;65;0;0;Python and SQLPL
tonibagur;Barcelona, Spain;Barcelona;1;65;4;3;Python
juananpe;Irún, Gipuzkoa;Donostia;6;65;3;57;R
pabloarias;Vigo (Spain);Pontevedra;9;65;7;33;PHP
gbaquedano;Logroño (La Rioja);Rioja;0;65;0;4;Shell
rgo;La Rioja - Spain;Rioja;51;65;87;306;Ruby
b1-66er;Bilbao;Bilbao;0;65;0;0;
victorsndvg;Santiago de Compostela;Coruña;3;65;13;64;FORTRAN
poxitron;España, Murcia;España;1;65;2;0;Pascal
SergioPompa;Spain;España;1;65;0;0;JavaScript
MindCookin;España;España;6;65;6;94;JavaScript
apachejack;Valencia, España;Valencia;1;65;0;3;JavaScript
elmendalerenda;Valencia - Spain;Valencia;36;65;20;29;JavaScript
israelmgo;Alicante;Alicante;0;65;0;1;CSS
davidespihernandez;Alicante, Spain;Alicante;1;65;0;4;HTML
ahmedadelhassan;Alicante, Spain;Alicante;0;65;1;2;Python
Hevedy;Spain;España;10;65;68;14;C++
estefigj;Madrid;Madrid;6;65;0;2;
AlbertServen;Barcelona;Barcelona;7;65;2;0;TeX
manolotello7;Pinos del Valle;Granada;0;65;0;1;
carcheky;Madrid;Madrid;1;65;1;3;CSS
dani-garcia;Oviedo, Asturias, Spain;Asturias;4;65;0;1;
asessa;Madrid, Spain;Madrid;2;65;3;21;JavaScript
gstvrmrlpz;Granada;Granada;2;65;0;0;
drubioa;Puerto Real;Cádiz;0;65;0;0;Java
ualjjcanada;Almería;Almería;1;65;0;0;Java
vencejo;Almeria;Almería;9;65;2;12;Python
achaparro;Madrid;Madrid;5;65;4;8;Shell
jirsis;Madrid;Madrid;6;65;1;6;JavaScript
aliciagh;Salamanca;Salamanca;2;64;0;5;HTML
bercab;Palma de Mallorca;Baleares;6;64;2;13;Python
Alexsays;Ourense;Ourense;2;64;;;CSS
sroca93;Vigo, Spain;Pontevedra;0;64;0;0;JavaScript
juancroldan;Sevilla, Spain;Sevilla;1;64;1;1;Python
Digdgeo;Seville, Spain;Sevilla;0;64;0;0;Python
jmvilaverde;Madrid, Spain;Madrid;0;64;0;0;R
santiagomtzdelariva;Real Jardín Botánico, Madrid;Madrid;5;64;0;0;CSS
gexplorer;Bilbao;Bilbao;1;64;1;11;CSS
ixdi;Barcelona;Barcelona;1;64;4;6;JavaScript
carlosperello;Valencia;Valencia;8;64;5;1;Scheme
springkid;Valencia, Spain;Valencia;0;64;0;10;Ruby
solilokiam;Barcelona;Barcelona;13;64;10;10;PHP
apuratepp;Berlin ,, Barcelona;Barcelona;23;64;20;259;Ruby
CarlesLlobet;Barcelona;Barcelona;0;64;0;0;Java and HTML
etrepat;Lleida, Spain;Lleida;17;64;835;54;Ruby
Ricardo1980;Madrid;Madrid;3;64;4;95;Objective-C
drvy;Spain;España;6;64;15;3;HTML
zykler;España;España;0;64;1;1;Java
Uxio0;Spain;España;5;64;0;1;Python
XxCoolGamesxX;Spain;España;1;64;1;18;Java
quinoescobar;San Cristobal de la Laguna-Spain;España;1;64;1;4;HTML
andresgs77;Madrid;Madrid;0;64;0;0;Java
namelivia;Madrid, Spain;Madrid;11;64;7;72;JavaScript
Lenijas;Las Palmas de Gran Canaria;Las Palmas;0;64;1;2;Shell
juliabustos;Madrid;Madrid;0;64;0;0;JavaScript
GermanDZ;Madrid, Spain;Madrid;18;64;33;80;Ruby
SergioRevueltas;Almería, Spain;Almería;7;64;1;5;HTML
ignaciohita;Vallekas, Madrid, Spain;Madrid;0;64;0;0;JavaScript
RubenNN;Madrid;Madrid;1;64;0;0;JavaScript and CSS
ivanhovic;Madrid, Spain;Madrid;0;64;0;9;CSS
luckyshot;Barcelona, Spain;Barcelona;24;63;166;183;PHP
raimundojimenez;Jerez de la Frontera - Cádiz - España (SPAIN);Cádiz;0;63;0;0;R
Juanjdurillo;Innsbruck - Málaga;Málaga;2;63;0;0;Java
unrar;Lloret de Mar, Catalonia;Catalunya;1;63;15;8;Ruby
mobarrio;Spain;España;1;63;0;0;JavaScript
pecio;Madrid, Spain;España;1;63;3;4;Ruby
iJos;Valencia;Valencia;7;63;7;161;JavaScript
Cotel;Valencia, España;Valencia;5;63;5;15;Java
MarcosRZ;España;España;0;63;0;0;JavaScript
manuel-munoz-aguirre;Barcelona, Spain;Barcelona;0;63;2;3;R
sief;Barcelona, Spain;Barcelona;1;63;18;8;Scala
gonzaloserrano;Barcelona;Barcelona;19;63;24;190;Shell
dfrancoce;Zaragoza, Spain;Zaragoza;3;63;0;0;Java
ajimix;Barcelona;Barcelona;20;63;214;65;JavaScript
DavidPerezIngeniero;Barcelona;Barcelona;0;63;1;90;CSS
dominuskernel;España;España;1;63;0;0;JavaScript
Nahikariii;Bilbao, Bizkaia;Bilbao;5;63;2;2;C
Javiernh;Spain;España;1;63;0;0;JavaScript
mmfilesi;madrid;Madrid;5;63;1;1;JavaScript
manutero;Madrid, Spain;Madrid;10;63;5;8;JavaScript
ggalmazor;Donostia;Donostia;32;63;102;77;JavaScript
antjimar;Madrid, Spain;Madrid;14;63;3;48;Objective-C
amartinr1977;Zaragoza;Zaragoza;1;63;1;1;Shell
hhugu;Mallorca, Spain;Baleares;2;63;0;0;Java
albmarvil;Seville, Spain;Sevilla;2;62;2;4;Java
pablolmedorado;Sevilla;Sevilla;0;62;0;8;JavaScript
louri91;Granada;Granada;3;62;0;1;JavaScript
dieg0vb;Padrón - Galicia;Galicia;0;62;0;2;Shell
jotaraul;Málaga, Spain;Málaga;3;62;6;2;C++
damalaga;Málaga;Málaga;4;62;1;0;Python
chelu;Seville, Spain;Sevilla;4;62;18;9;Java
josemariasaldana;Zaragoza, Spain;Zaragoza;0;62;0;10;Perl and Tcl
albertoig;España;España;2;62;2;0;JavaScript
lidix91;España;España;0;62;0;0;
PBarri;Sevilla;Sevilla;1;62;0;1;JavaScript
eduRivera;Barcelona;Barcelona;13;62;0;1;JavaScript
carlosdelucas92;Segovia City;Segovia;2;62;0;3;JavaScript
pfc2014;Valencia;Valencia;0;62;0;0;PHP
jesusvazquez;Spain;España;10;62;0;46;HTML
Peque;Spain;España;10;62;3;53;C
juanjovazquez;España;España;5;62;0;7;Scala
hectormunozg;Canary Islands (Spain);Canarias;2;62;2;39;CSS
SebasSBM;Spain;España;0;62;1;9;Python
amateo;Murcia (Spain);Murcia;0;62;0;1;Ruby
javieridelgado;Madrid, Spain;Madrid;1;62;0;1;JavaScript
alexdkt;MADRID;Madrid;3;62;5;0;JavaScript
jpuente;Madrid, Spain;Madrid;9;62;4;3;Java
MrGarri;Madrid, Spain;Madrid;3;62;2;1;Shell
infapi00;Spain;España;1;62;1;0;JavaScript
jeroldangarcia;Madrid, Spain;Madrid;6;62;1;6;JavaScript
Cescuder;Castellon(Spain);España;1;62;0;1;C++
edupoch;A Coruña, Spain;Coruña;5;62;2;6;JavaScript and PHP
pabloformoso;Oleiros, Coruña (España);Coruña;21;62;23;68;Java
gonya707;Madrid, Spain;Madrid;3;62;7;7;C
johnmcl81;Madrid;Madrid;0;62;0;2;PHP
raul-arrieta;Bilbao ≜ Lekitto;Bilbao;0;62;0;4;JavaScript
ornitorrincos;Bilbao;Bilbao;2;62;16;3;C
hamena;Cádiz, Spain;Cádiz;4;62;0;0;C++
jmrosell;Granada, Spain;Granada;1;61;0;0;Java
sikkar;Granada, Spain;Granada;2;61;0;0;Java
pedritomelenas;Granada;Granada;3;61;5;0;HTML
gut-mart;León(Spain);León;0;61;0;3;Python
peninquen;Murcia, Spain;Murcia;0;61;2;2;C++ and Arduino
AdrianNunez;Basque Country, Spain;Euskadi;6;61;0;0;Java
ortuman;Murcia;Murcia;18;61;733;2;Swift
jpavon;Barcelona;Barcelona;8;61;8;632;JavaScript
claretcrab;Barcelona;Barcelona;4;61;0;23;PHP
danielrozo;Barcelona;Barcelona;5;61;3;0;C#
rgalindo33;Barcelona;Barcelona;6;61;1;7;Ruby
jsoucheiron;Barcelona;Barcelona;8;61;4;6;Python
iicc1;Murcia, España;Murcia;1;61;5;13;Makefile
antonmry;Galicia;Galicia;2;61;1;2;Java
raulduran;Las Palmas, Spain;Las Palmas;3;61;62;19;PHP
dpiscia;Barcelona;Barcelona;0;61;5;11;JavaScript
manglasape;Madrid, Spain;Madrid;2;61;2;8;CSS
padajuan;Madrid, Spain;Madrid;16;61;13;48;Shell
pixelia-es;San Agustín del Guadalix, Madrid, Spain;Madrid;3;61;4;18;JavaScript
AndyOPDev;España;España;1;61;0;2;HTML and CSS
CarlosLM-NCC;España;España;0;61;1;1;JavaScript
ruben11291;Spain;España;1;61;0;0;Makefile
albertotrillo;Spain;España;3;61;0;0;JavaScript
deavid;Ontinyent, Valencia (Spain);Valencia;7;61;48;21;Python
izquierdogalan;Madrid;Madrid;1;61;2;85;PHP
ssaavedra;A Coruña, Spain;Coruña;14;61;10;31;Shell
ant30;Madrid;Madrid;11;61;17;64;Python
mdottavio;Córdoba;Córdoba;1;61;7;6;JavaScript
albertogallego;Córdoba, Spain;Córdoba;16;61;3;21;JavaScript
jenkins-zentyal;Zaragoza;Zaragoza;0;61;0;0;
Negrero;sevilla;Sevilla;1;61;4;1;Java
j0sete;Málaga;Málaga;2;61;1;3;Java
vroddon;Madrid, Spain;Madrid;2;61;2;2;Java
noeFernandez;Asturias, Spain;Asturias;8;60;2;1;Java
hrysct;Barcelona;Barcelona;1;60;0;2;CSS
adriangomez;Zaragoza, Spain;Zaragoza;0;60;0;1;
javiermadueno;Córdoba;Córdoba;1;60;2;18;CSS
giuband;Barcelona, Spain;Barcelona;1;60;0;12;Python
ximosa;España;España;0;60;0;3;HTML
rodrigoaguilera;Barcelona;Barcelona;6;60;1;32;PHP
nleite;Barcelona, Spain;Barcelona;14;60;14;15;Python
migonzalvar;Vigo, Pontevedra, Spain;Pontevedra;22;60;36;65;Python
ericzon;Barcelona;Barcelona;9;60;5;67;JavaScript
paulinagorecka;Barcelona;Barcelona;1;60;1;0;CSS
gootyfer;Madrid;Madrid;50;60;22;106;JavaScript
carlospulido;Madrid;Madrid;0;60;1;1;JavaScript
michaelkoper;Madrid;Madrid;13;60;19;77;Ruby
ilittleangel;Madrid;Madrid;0;60;0;0;R
abellogin;Madrid, Spain;Madrid;23;60;0;237;Python
l90r;Madrid, Spain;Madrid;5;60;16;5;JavaScript
jruiperezv;Madrid;Madrid;1;60;10;1;R
jgimenez;Barcelona;Barcelona;9;60;3;28;Objective-C
DesarrollandoAndroid;Cuenca, España;Cuenca;3;60;0;0;Java
malfario;Granada;Granada;2;60;13;350;Shell
alferpal;Valencia, Spain;Valencia;4;60;0;21;Shell
jesusmlpz;Valencia (Spain);Valencia;0;60;0;1;PHP
shadowlink;Elche;Alicante;2;60;4;11;JavaScript
raycoarana;Madrid;Madrid;18;60;37;5;Java
Nerian;Seville, Spain;Sevilla;27;60;975;297;Ruby
ablanco;Sevilla;Sevilla;23;60;190;92;Python
s1vh;Castellón de la Plana;Castellón;1;60;0;0;HTML and ActionScript
Flip120;España;España;4;60;1;18;JavaScript
jorgecasas;Spain;España;0;60;2;20;PHP
jbbarquero;Spain;España;6;60;15;91;Java
ignaciofatou;Ubrique;Cádiz;0;60;0;0;Java
Kaoos;España;España;2;60;0;0;Java and XML
pablocouto;Cerdanyola del Vallès, Spain;España;0;60;1;26;Shell
ValHue;Alaquàs, Valencia. ESPAÑA;España;0;60;0;4;CSS
carlosypunto;Madrid, Spain;Madrid;3;59;10;24;Swift
jatubio;Madrid, SPAIN;Madrid;2;59;2;59;PHP
andympd;Madrid,  Spain;Madrid;2;59;0;1;
japaz;Spain;España;4;59;33;47;Ruby
mabarrbai;Granada, Spain;Granada;0;59;0;0;Shell
VictorSTM;Spain;España;1;59;0;1;HTML
Rauleinstein;Granada;Granada;2;59;0;1;PHP
crisfervil;Madrid;Madrid;2;59;0;10;JavaScript
Adrirc8;Granada, Spain;Granada;2;59;1;3;HTML
amolinasalazar;Granada, Spain;Granada;3;59;1;0;PHP
saulario;Zaragoza (SPAIN);Zaragoza;0;59;0;1;Makefile
yivi;Madrid;Madrid;0;59;1;45;JavaScript
miguelfito;Madrid, Spain;Madrid;1;59;0;9;CSS
jeslat;Madrid;Madrid;3;59;12;16;C#
dmgarcia2;Spain;España;0;59;0;0;CSS
PeRDy;Málaga;Málaga;5;59;3;0;Python
jhderojasUVa;Valladolid;Valladolid;1;59;0;1;CSS
pedrogimenez;Valencia;Valencia;24;59;16;281;Ruby
